track_id,time,x,y,vx,vy
0,0.89,0.602911809796688,-0.6148141278840135,0.9247948439214504,1.7255076949938997
0,0.9,0.6086935460867385,-0.5953920921285739,0.5781736290050521,1.9422035755439548
0,0.91,0.6112224517457785,-0.5740413586554964,0.25289056590399595,2.1350733473077477
0,0.92,0.6108802204714937,-0.5510713099816976,-0.03422312742847877,2.2970048673798815
0,0.93,0.6081493357979202,-0.5268230184731597,-0.2730884673573519,2.424829150853791
0,0.9400000000000001,0.6035321456141525,-0.5016278170501175,-0.46171901837677165,2.5195201423042213
0,0.9500000000000001,0.5974794472012372,-0.47577291833697183,-0.6052698412915225,2.5854898713145666
0,0.96,0.5903453822041032,-0.4494807389891626,-0.7134064997134093,2.6292179347809252
0,0.97,0.5823751100215265,-0.4229040712958219,-0.7970272182576621,2.657666769334066
0,0.98,0.5737217032613158,-0.3961348623526279,-0.8653406760210758,2.676920894319401
0,0.99,0.564481418186212,-0.36922206247498923,-0.9240285075103771,2.691279987763867
0,1.0,0.5547327163413586,-0.3421937823996246,-0.9748701844853436,2.702828007536462
0,1.01,0.5445653680346113,-0.31507923864576215,-1.016734830674726,2.7114543753862463
0,1.02,0.5340918245025734,-0.2879256710586621,-1.0473543532037888,2.7153567587100023
0,1.03,0.5234413380451165,-0.2608052915239794,-1.065048645745692,2.7120379534682715
0,1.04,0.5127460476104063,-0.23380822588050637,-1.069529043471018,2.699706564347304
0,1.05,0.5021390875639444,-0.2070186219680464,-1.0606960046461889,2.6789603912459965
0,1.06,0.4918034879273219,-0.1804704460716137,-1.0335599636622506,2.654817589643271
0,1.07,0.48215147076582926,-0.15407185578800617,-0.9652017161492665,2.6398590283607524
0,1.08,0.47431806927478676,-0.12745720114363845,-0.7833401491042502,2.6614654644367715
0,1.09,0.4702521668779678,-0.10042259099259115,-0.40659023968189767,2.70346101510473
0,1.1,0.4682886782282157,-0.0734382600407581,-0.19634886497520987,2.6984330951833058
0,1.11,0.4670449486647157,-0.046627840923199965,-0.12437295634999956,2.681041911755813
0,1.12,0.46605980562608407,-0.020000376445959887,-0.09851430386316196,2.6627464477240075
0,1.1300000000000001,0.4652001273643309,0.006451938572311839,-0.08596782617531495,2.6452315018271726
0,1.1400000000000001,0.46443832594908424,0.03271977475924751,-0.07618014152466768,2.626783618693567
0,1.1500000000000001,0.4637802086964879,0.0587741788553171,-0.06581172525963463,2.6054404096069588
0,1.16,0.4632502419170137,0.08457926091479863,-0.05299667794742002,2.580508205948153
0,1.17,0.46289363945798767,0.11011137424694141,-0.035660245902602306,2.553211333214278
0,1.18,0.4627778116637782,0.1353796007766102,-0.011582779420948874,2.52682265296688
0,1.19,0.4629861638261764,0.16044316090020844,0.020835216239822874,2.5063560123598227
0,1.2,0.46360163408967175,0.1854202751966934,0.06154702634953435,2.497711429648497
0,1.21,0.46468000541570675,0.21048095414918633,0.10783713260349992,2.506067895249292
0,1.22,0.4662169890391437,0.2358150830876867,0.15369836234369605,2.5334128938500373
0,1.23,0.46812026644985244,0.26156742743371614,0.19032774107087258,2.575234434602944
0,1.24,0.4702112165599087,0.28772314681580424,0.20909501100562777,2.6155719382088103
0,1.25,0.4701676675257967,0.28721171409890545,-0.00435490341120226,-0.051143271689879644
0,1.26,0.4700823031969461,0.28682996063742694,-0.008536432885059009,-0.038175346147850675
0,1.27,0.4699568265461237,0.2866145886107059,-0.012547665082240922,-0.021537202672106126
0,1.28,0.4697929022947315,0.2864449565811365,-0.016392425139222233,-0.016963202956937762
0,1.29,0.4695921462017156,0.28631691262460324,-0.020075609301589692,-0.012804395653326361
0,1.3,0.4693561118377735,0.286226451665904,-0.023603436394209476,-0.009046095869924553
0,1.31,0.4690862755634555,0.28616967592058307,-0.026983627431798052,-0.0056775745320925
0,1.32,0.46878402044220435,0.2861427602575334,-0.03022551212511493,-0.0026915663049686955
0,1.33,0.4684506198368604,0.28614192239018676,-0.033340060534392535,-8.37867346614729e-05
0,1.34,0.46808722145959525,0.28616339771043847,-0.03633983772651783,0.0021475320251707064
0,1.35,0.4676948326688802,0.28620341850918707,-0.03923887907150703,0.004002079874859676
0,1.36,0.4672743078305866,0.2862581972790132,-0.04205248382935789,0.005477876982612484
0,1.37,0.4668263385806192,0.28632391376595834,-0.044796924996737264,0.0065716486945144315
0,1.3800000000000001,0.46635144783995763,0.28639670542608303,-0.04748907406615932,0.0072791660124693625
0,1.3900000000000001,0.4658499884353462,0.28647266094571255,-0.050145940461143734,0.007595551962952252
0,1.4000000000000001,0.4653221471652654,0.28654781649914257,-0.052784127008081994,0.007515555343001745
0,1.41,0.46476795511580393,0.2866181544411982,-0.055419204946144385,0.00703379420556316
0,1.42,0.46418730496872,0.2866796041616213,-0.05806501470839165,0.006144972042310126
0,1.43,0.4635799759479636,0.2867280448611603,-0.06073290207564419,0.004844069953902075
0,1.44,0.46294566691456585,0.2867593100429874,-0.06343090333977286,0.0031265181827055954
0,1.45,0.46228403793619066,0.2867691935454146,-0.06616289783751839,0.0009883502427199264
0,1.46,0.46159476041986663,0.2867681687611143,-0.06892775163240272,-0.00010247843003075019
0,1.47,0.4608775755976809,0.28676573201678796,-0.07171848221857458,-0.00024367443263173527
0,1.48,0.46013236078908937,0.2867646324495847,-0.07452148085915211,-0.00010995672032332315
0,1.49,0.4593592024241882,0.28676460974825774,-0.07731583649011609,-2.2701326984897463e-06
0,1.5,0.4585584742949172,0.2867650070985026,-0.08007281292710111,3.97350244873973e-05
0,1.51,0.45773091890213163,0.28676554158790796,-0.08275553927855617,5.344894053460614e-05
0,1.52,0.45687772908383606,0.2867661962153275,-0.08531898182955744,6.546274195495805e-05
0,1.53,0.4560006263437552,0.2867669886303128,-0.08771027400808484,7.924149852955864e-05
0,1.54,0.45510193145250905,0.2867677062414401,-0.08986948912461656,7.17611127298845e-05
0,1.55,0.4541846219716796,0.2867676985426542,-0.09173094808294646,-7.698785886578463e-07
0,1.56,0.45325237036332294,0.2867659916820238,-0.09322516083566379,-0.00017068606303904943
0,1.57,0.452309555307432,0.2867623140919093,-0.09428150558909443,-0.0003677590114548046
0,1.58,0.4513612377756678,0.2867562217506546,-0.094831753176422,-0.0006092341254648748
0,1.59,0.4504130923248466,0.2867436567722862,-0.09481454508211695,-0.001256497836843451
0,1.6,0.449471283007611,0.28671202327843043,-0.09418093172355868,-0.003163349385576497
0,1.61,0.4485422722863618,0.28664608239173395,-0.09290107212492349,-0.006594088669648057
0,1.62,0.44763255042294636,0.2865256699805755,-0.09097218634154247,-0.01204124111584548
0,1.6300000000000001,0.4467482720514918,0.28636513612697495,-0.08842783714545499,-0.016053385360054184
0,1.6400000000000001,0.44582138827322515,0.2864713592624781,-0.09268837782666628,0.010622313550312512
0,1.6500000000000001,0.44582140915610596,0.28647135729356965,2.0882880813477556e-06,-1.9689084251872657e-07
0,1.6600000000000001,0.4467545174972129,0.28431418750681986,0.09331083411069363,-0.21571697867497908
0,1.67,0.4477367964468146,0.2800541992256907,0.09822789496016782,-0.4259988281129168
0,1.68,0.44900853416384356,0.2737449715802247,0.12717377170289867,-0.6309227645465987
0,1.69,0.4505209976178455,0.2654393960004563,0.1512463454001911,-0.8305575579768409
0,1.7,0.4522254457069662,0.25518977921406566,0.1704448089120736,-1.0249616786390636
0,1.71,0.4540734659071872,0.2430479632569641,0.18480202002210122,-1.2141815957101565
0,1.72,0.45601718197709973,0.22906545832464323,0.19437160699125045,-1.3982504932320865
0,1.73,0.4580093533747751,0.21329358379372312,0.19921713976753797,-1.5771874530920105
0,1.74,0.4600033864749737,0.1957836124440262,0.19940331001985778,-1.7509971349696922
0,1.75,0.4619532771540859,0.17658691281991812,0.19498906791122206,-1.9196699624108082
0,1.76,0.4638135039128418,0.15575508478643857,0.18602267587559118,-2.0831828033479547
0,1.77,0.465538890487782,0.1333400836554294,0.1725386574940202,-2.2415001131009165
0,1.78,0.46708445689576766,0.10939432876856849,0.15455664079856435,-2.3945754886860917
0,1.79,0.4684052780748712,0.0839707931124326,0.13208211791035374,-2.542353565613588
0,1.8,0.46945636972284266,0.057123071385956146,0.10510916479714583,-2.684772172647646
0,1.81,0.470192621563489,0.028905424920041185,0.07362518406463514,-2.8217646465914963
0,1.82,0.47056879904346316,-0.0006271970632099949,0.03761774799741491,-2.953262198325118
0,1.83,0.4707165876810813,-0.03141915919645035,0.014778863761816252,-3.0791962133240354
0,1.84,0.4704936404186109,-0.06341416284577801,-0.022294726247040764,-3.1995003649327662
0,1.85,0.46931199892992426,-0.09655528701514224,-0.11816414886866577,-3.3141124169364224
0,1.86,0.46641737677533707,-0.13078504295127036,-0.289462215458719,-3.422975593612812
0,1.87,0.46105464903195875,-0.16604543695693103,-0.5362727743378315,-3.5260394005660665
0,1.8800000000000001,0.45246679127618245,-0.2022780348400918,-0.8587857755776307,-3.6232597883160773
0,1.8900000000000001,0.4398936189397724,-0.23942402046890782,-1.2573172336410032,-3.714598562881602
